image_name,person_name,embedding
Robert Downey Jr_37.jpg,Robert Downey Jr,"[-1.256630301475525, -0.31070181727409363, 0.24497970938682556, 0.8676374554634094, -0.21381239593029022, -2.4407076835632324, -0.7313638925552368, 0.12105551362037659, -2.101604461669922, 0.8020607829093933, -0.22518566250801086, -0.5638018250465393, 0.8048141598701477, -0.005374118685722351, -0.6883494853973389, 1.1654413938522339, 0.9255367517471313, -0.3981885313987732, -0.29227977991104126, -0.1825653463602066, 0.6972357034683228, -0.02333957329392433, 1.0029757022857666, -0.349007785320282, -0.3830690383911133, -2.226423740386963, 0.1448892205953598, 0.7739340662956238, 0.6751319766044617, 0.5166031122207642, 0.11855980008840561, -0.6218360066413879, 1.0417479276657104, -1.2864573001861572, 0.05935271084308624, -0.3805145025253296, 0.5739601850509644, 0.6763125658035278, 0.9600570201873779, 0.623370885848999, 0.10909300297498703, 0.29072439670562744, -0.3978882133960724, 1.5611844062805176, 0.9570274353027344, 0.1732640564441681, -0.8022540211677551, -1.2204152345657349, 0.875665545463562, -0.17446038126945496, -2.4522664546966553, 0.5002562999725342, -0.34693557024002075, 1.218723177909851, -0.39239320158958435, -0.7213689684867859, 0.7380631566047668, -0.0676082968711853, -1.0103124380111694, -0.16304263472557068, 0.12172140926122665, 0.24891851842403412, -1.2330156564712524, -2.5000321865081787, -2.277913808822632, 1.649796724319458, 1.416329026222229, -0.16553211212158203, -2.116511344909668, 1.7175105810165405, -1.350028157234192, 2.153059244155884, 0.8906853795051575, -1.8352961540222168, 0.8047658801078796, -0.1603231281042099, -0.13954806327819824, 0.990381121635437, 1.0290368795394897, 0.4374788999557495, 0.3894372284412384, 0.9153339862823486, 0.837491512298584, -1.3636422157287598, -0.6169551014900208, 2.7065298557281494, -2.9323251247406006, -0.4098508358001709, -0.23323723673820496, 0.4205235242843628, 2.8937020301818848, 1.5423349142074585, -1.1161710023880005, -0.01256578415632248, 0.11633837223052979, -0.34382590651512146, -0.011524933390319347, -0.12359379976987839, -0.9994663596153259, -1.3327618837356567, -0.16022004187107086, 0.675159752368927, -0.3476700484752655, -0.6386440992355347, 2.4145584106445312, -0.6514140367507935, 1.168689250946045, 0.9396145343780518, -0.4145791232585907, 2.3687093257904053, -1.7204787731170654, 0.07894395291805267, 0.7178759574890137, -0.1866563856601715, -2.411320686340332, -1.7862539291381836, -0.1903569996356964, -1.6739362478256226, -1.0352213382720947, -1.7562583684921265, 0.496567964553833, -0.35623669624328613, -0.1641351580619812, -1.965670108795166, 1.8089468479156494, -1.6378098726272583, 0.13927115499973297, -0.383667528629303]"
Robert Downey Jr_38.jpg,Robert Downey Jr,"[-1.8066432476043701, 0.373068243265152, -1.251592993736267, 0.6088383197784424, 2.367703914642334, -1.926141381263733, -1.0652732849121094, 1.6651538610458374, -0.9713734984397888, 2.1460678577423096, 0.36153146624565125, 0.25437667965888977, -1.024760127067566, -1.0525591373443604, 0.3414648175239563, 0.6509217023849487, 0.460631400346756, -0.9073339700698853, -0.7714775204658508, 0.9118208885192871, 0.4968496263027191, -0.8668720722198486, 0.390349805355072, 0.8983094096183777, -2.1713640689849854, -0.39291223883628845, 0.6787100434303284, -0.3999088704586029, -0.5025220513343811, 0.35829678177833557, -0.4020254611968994, -1.365551471710205, 0.5677170753479004, -1.0550990104675293, 0.606054961681366, 0.13464999198913574, 0.7101211547851562, -0.3842116594314575, 0.7331624031066895, -0.7411816120147705, -1.5913580656051636, -0.4111158847808838, -1.2902452945709229, 0.7765049338340759, 0.5059738159179688, -1.469166874885559, 0.19250018894672394, 0.9889779090881348, 0.7151557803153992, -0.6940193176269531, -0.6553246378898621, 2.570909023284912, -0.6630222201347351, -0.2534775137901306, -0.604239284992218, -0.010973506607115269, 0.08687247335910797, -1.1467816829681396, 0.752544641494751, 1.6061322689056396, 0.04439758509397507, 0.8104109168052673, -0.23724408447742462, -1.1451632976531982, -0.31686392426490784, 1.8946824073791504, 0.2707920968532562, 2.0544958114624023, -0.1258426159620285, 2.155714273452759, -0.2937328815460205, -0.5114524364471436, -0.32484686374664307, 0.6232067942619324, 1.8527361154556274, 0.6383538842201233, 0.5196083784103394, 0.2611880898475647, -1.4237897396087646, -1.0834442377090454, -1.5494375228881836, -0.1289612203836441, -1.4297537803649902, 0.6297414302825928, 0.5823650360107422, 1.33906090259552, -2.1349828243255615, -1.2554566860198975, -0.4774168133735657, -0.29153120517730713, 0.1283835619688034, 1.1687573194503784, 1.0396534204483032, 0.2659510374069214, -1.2303534746170044, -0.33072274923324585, 0.2408534586429596, 0.3201347291469574, -1.6632449626922607, 0.4124721586704254, -1.0095112323760986, -0.7935879230499268, -0.7029675841331482, -0.903485119342804, 1.599216341972351, -0.8743482828140259, 0.42646345496177673, -0.6179643869400024, -0.4825473725795746, 3.605010509490967, -0.7048934698104858, 0.6452939510345459, 0.2995755672454834, -0.5435621738433838, -0.6606495380401611, 0.24464505910873413, -2.013868808746338, -0.969135046005249, -0.7504953742027283, 0.7699736952781677, 0.6851469874382019, -1.3108248710632324, -1.778573751449585, -0.3661081790924072, 0.5774227976799011, -1.7152152061462402, 0.9990234971046448, 0.06755296140909195]"
Robert Downey Jr_39.jpg,Robert Downey Jr,"[-1.8965495824813843, -1.3471171855926514, 1.4437276124954224, -0.19991731643676758, -0.9197589159011841, -0.5433160662651062, -0.6357541680335999, 0.7368813753128052, -0.8464404344558716, 0.7940526604652405, 1.6806672811508179, -1.2165086269378662, 0.7251782417297363, 0.2930641770362854, -1.7339160442352295, 1.5102280378341675, -0.15706247091293335, -0.5876755118370056, 0.16718009114265442, -0.7585732936859131, 0.6911818981170654, -0.8934028744697571, 1.3065669536590576, -0.22830206155776978, -1.0120786428451538, -1.4446959495544434, 0.07619139552116394, 0.4515710473060608, -0.4407845735549927, 0.5136173963546753, -0.966130256652832, 0.2767617404460907, 0.34088343381881714, -0.5422874689102173, 0.7581550478935242, 0.936697781085968, 0.8390215039253235, 0.8481680750846863, 0.35004690289497375, 0.9794886112213135, 1.5977859497070312, 0.13987676799297333, -0.1672213077545166, 0.6928714513778687, 0.08827377110719681, -0.9430401921272278, 0.8056344389915466, -0.1344776749610901, 0.06628188490867615, -0.9530254602432251, -1.3869104385375977, 1.213929295539856, -0.5969810485839844, 1.067825198173523, -1.8130865097045898, 0.09578195214271545, 0.7899026274681091, 0.713994562625885, -1.2459099292755127, -0.8821040391921997, 0.8286021947860718, 0.27699601650238037, -1.3961273431777954, -0.8163470029830933, -0.9266113042831421, 1.1745693683624268, 2.2564761638641357, 1.6784175634384155, -1.301242470741272, 1.2753177881240845, -0.7215848565101624, 1.6833789348602295, 0.6536698341369629, -0.20949587225914001, 0.7252552509307861, 0.6062989234924316, 0.20576977729797363, 1.6122517585754395, -1.4927542209625244, -0.3012935519218445, -0.5782632231712341, -0.9376859664916992, -0.05359945446252823, -0.9489322900772095, -0.38213759660720825, 0.8325303792953491, -0.8511630296707153, -0.6857189536094666, -0.6260135173797607, 0.12608925998210907, 1.37502920627594, -0.12209909409284592, 0.8215095400810242, 0.5456726551055908, -0.02848115563392639, 1.5184675455093384, -0.20485849678516388, 0.4159018099308014, -1.126305341720581, -0.8591185212135315, -0.3692203760147095, 0.7896611094474792, -0.3955036401748657, -2.117077350616455, 1.0124685764312744, 0.9269253611564636, -0.11889509856700897, 0.5516902208328247, 0.4442519545555115, 2.0376133918762207, -0.781183123588562, 1.062616229057312, 1.0266010761260986, -0.683030366897583, -1.9663370847702026, 0.40310004353523254, 0.07305756956338882, -2.791351795196533, -2.628275156021118, -1.2896462678909302, -1.1574547290802002, -0.7329679727554321, 0.3879287838935852, -0.7275649905204773, 3.0034539699554443, -1.4454635381698608, 0.2293766736984253, 0.4315616488456726]"
Robert Downey Jr_40.jpg,Robert Downey Jr,"[-2.6089744567871094, -1.1205706596374512, 0.1320461630821228, -0.21609504520893097, -0.628322958946228, 0.38661250472068787, -1.2652912139892578, 1.1080478429794312, -0.3775840103626251, 0.07987837493419647, 2.195934534072876, -0.732635498046875, -0.28655725717544556, -0.5411074161529541, -0.7458460330963135, 2.0005197525024414, 0.4705874025821686, 0.5127589106559753, -0.08161504566669464, 0.023066025227308273, 2.0884971618652344, -1.2409095764160156, -0.029408873990178108, -1.8001717329025269, -0.6641739010810852, -1.6792157888412476, 0.13411499559879303, 0.8238205313682556, -0.5938763618469238, 0.5519097447395325, -1.274711012840271, 1.4662870168685913, 0.3038526177406311, -1.0269569158554077, 0.6410479545593262, 0.24371162056922913, 0.5015987753868103, 0.8248987793922424, -0.21891024708747864, 0.4237965941429138, 1.563412070274353, -0.33261188864707947, -0.794506311416626, 0.9646626710891724, 0.12585990130901337, -1.7557240724563599, 0.9833488464355469, -1.2515003681182861, 1.1748368740081787, -0.5295170545578003, -1.3132256269454956, 1.573636770248413, -0.4600474536418915, 0.1612195074558258, -0.020800266414880753, -0.08416678011417389, 0.5212472677230835, 0.41469043493270874, -0.6516753435134888, -0.3122730553150177, 0.954075276851654, 0.8907814025878906, -0.718792736530304, -0.7811586260795593, -0.3846921920776367, 0.8635082244873047, 2.1770994663238525, 1.6399050951004028, -1.1837815046310425, 0.07559655606746674, -1.2375234365463257, 0.23439443111419678, -0.1327063888311386, -0.947611391544342, 2.059495210647583, 1.0164281129837036, -0.27893197536468506, 1.2545348405838013, -2.0666425228118896, 0.4273923635482788, -0.5822095274925232, -0.38172757625579834, -0.3609354496002197, -0.9383725523948669, -0.23899903893470764, 1.9675792455673218, -2.223313093185425, 0.4677438735961914, -0.9084880352020264, -0.1993003785610199, 1.4272572994232178, -0.6677374243736267, 0.623958170413971, -0.06210710108280182, -0.3413097560405731, 0.9791707992553711, -0.663644552230835, -0.577522873878479, -0.6114622950553894, 0.3352929353713989, -0.7934640645980835, 0.6837412714958191, -0.8696032762527466, -2.024339199066162, 1.3934109210968018, -0.613008439540863, 0.6289782524108887, 1.263056755065918, 0.9458946585655212, 2.987194538116455, -1.2528330087661743, 0.5463323593139648, 0.6679773330688477, -0.8888547420501709, -2.3865067958831787, -0.846916675567627, 0.08624444156885147, -1.597606897354126, -2.2728283405303955, -1.1025421619415283, -0.24211911857128143, 0.02607501856982708, 0.9974984526634216, -0.8780705332756042, 2.3638384342193604, -1.3777343034744263, -0.5375171303749084, 1.0957025289535522]"
Robert Downey Jr_42.jpg,Robert Downey Jr,"[-1.602319359779358, 0.395651638507843, -0.7247165441513062, -0.8435615301132202, 0.3221507966518402, -1.4202591180801392, -1.62638258934021, 1.710614800453186, -1.021312952041626, 1.0403709411621094, 1.1109130382537842, 0.2738770842552185, -0.16215117275714874, -0.3913271427154541, -0.5545631647109985, 2.1993460655212402, -0.6513094902038574, 0.1572362333536148, 0.7418752312660217, -0.9929210543632507, 0.3080139756202698, -0.7043604850769043, -0.5156360864639282, -0.7247770428657532, -1.4217584133148193, -1.7561235427856445, 0.24560844898223877, 1.15960693359375, -1.5767625570297241, 1.3395553827285767, -1.34076988697052, 0.8203364610671997, 1.685818076133728, -1.6374987363815308, 0.12501026690006256, 0.7359527945518494, 0.98711097240448, -0.27052071690559387, 0.660193681716919, 0.38792675733566284, 1.681391716003418, -0.9502907395362854, 0.03734394162893295, 1.830639362335205, 0.6498839855194092, -1.3350251913070679, -0.45730331540107727, -0.7380256652832031, -0.049344178289175034, -0.499490350484848, -1.4027495384216309, 1.7539407014846802, -0.6014026999473572, 1.4429584741592407, -0.2595459818840027, 0.18799598515033722, -0.4224776327610016, -0.9166612029075623, 0.13271141052246094, 0.1536189615726471, 0.8338328003883362, 0.437721312046051, -0.9564971923828125, -2.002650022506714, 0.42262527346611023, 0.8406744599342346, 0.7365954518318176, 0.4284834861755371, -2.5907633304595947, 1.6031798124313354, -0.4891488552093506, 1.367199182510376, 0.822903573513031, 0.032481849193573, 1.1696281433105469, -0.25519323348999023, 0.4670921862125397, 1.3434327840805054, 0.18771666288375854, 0.1512833833694458, 0.35248419642448425, 0.623812198638916, 0.03877176716923714, -0.40205439925193787, -0.056607507169246674, 0.35471171140670776, -2.7219467163085938, -0.31210219860076904, -0.010450709611177444, 0.1753174215555191, 0.3882048428058624, 0.13727419078350067, -0.3742818534374237, -0.6789918541908264, -0.7601591348648071, -0.6141030788421631, 0.06947478652000427, -0.32821857929229736, -2.2229368686676025, -0.2221345752477646, -0.872295081615448, -1.0539613962173462, -1.1493051052093506, -1.1164600849151611, 0.8199864625930786, -0.5403336882591248, 1.2293822765350342, 0.8421860933303833, 0.47098541259765625, 4.628486633300781, -0.4420725107192993, 0.00741485133767128, 1.0971485376358032, 0.16507914662361145, -1.7391667366027832, -1.8853108882904053, 0.8398394584655762, -2.0875842571258545, -0.8744755387306213, -1.232090950012207, 0.42127132415771484, -0.31809163093566895, 0.5936969518661499, 0.13236944377422333, 1.8582799434661865, -1.0675820112228394, 0.589184045791626, 0.7976129651069641]"
Robert Downey Jr_43.jpg,Robert Downey Jr,"[-0.9291170835494995, -1.1874072551727295, 0.2610853910446167, -0.5861870050430298, 0.8783116936683655, -2.156068801879883, -2.335235118865967, 0.8864532113075256, -1.9121609926223755, 1.9611022472381592, 0.4523252844810486, 0.3627330958843231, 1.2054758071899414, 0.21768611669540405, -0.37910228967666626, 1.7592233419418335, 1.0385221242904663, -0.2359301745891571, 0.30757853388786316, -0.2149348258972168, 0.36636924743652344, -0.08032321184873581, -0.25557395815849304, 0.4974333345890045, -1.3541642427444458, -1.8763353824615479, -0.043189797550439835, 1.2848371267318726, 0.8306097984313965, -0.06602776795625687, 0.5773708820343018, 0.4912799000740051, 2.554657220840454, -1.8618896007537842, -0.2544601261615753, 0.9842093586921692, 0.6808584928512573, 1.3788155317306519, 0.3715727925300598, 0.8000770807266235, 1.299476981163025, 0.5236857533454895, -0.35342565178871155, 1.252588152885437, -0.36052900552749634, -0.855854332447052, -0.998059093952179, -1.0498130321502686, 1.3791638612747192, -1.408319115638733, -0.7154213786125183, 0.6971731781959534, -1.5286333560943604, 0.007298916578292847, 0.5202919840812683, 0.7598203420639038, -0.1497214138507843, -1.2609513998031616, 0.3210299611091614, 0.3307053744792938, 0.8611742258071899, 0.2718653678894043, -1.5887137651443481, -1.5081937313079834, -1.3860361576080322, 1.4726347923278809, 1.7450896501541138, 0.8252643346786499, -0.3839583396911621, 1.8763606548309326, -2.4576988220214844, 2.4096860885620117, 0.2678569555282593, -0.10106945782899857, 1.3718823194503784, 0.38540372252464294, -0.5797988176345825, -0.4429517984390259, -0.7591708898544312, 0.027647584676742554, -0.5193502306938171, 0.9439088106155396, 0.23209382593631744, 0.6158222556114197, -0.34922492504119873, 0.8679540157318115, -2.0526678562164307, -0.0858936756849289, -0.34624290466308594, 0.9071433544158936, 0.7467402815818787, 1.1986827850341797, -0.11251458525657654, 0.13536447286605835, 0.11478295922279358, -1.5871963500976562, 0.7659136652946472, 0.020316705107688904, 0.15083619952201843, -0.8081092238426208, -0.8739949464797974, -0.3420758545398712, -2.1407618522644043, -1.37338125705719, 2.4470651149749756, -0.34141767024993896, 1.2132488489151, 0.8199273347854614, 0.4027227461338043, 2.661794424057007, -0.3605744242668152, 0.4241345524787903, -0.2893521785736084, -0.30811232328414917, -1.4066611528396606, -0.5582406520843506, 0.9234100580215454, -2.108137607574463, -1.4781904220581055, -1.4436734914779663, 0.8430590629577637, 0.17032797634601593, -0.6931391954421997, -1.0972119569778442, 1.8176440000534058, -1.7719393968582153, -0.8481240272521973, -0.43615275621414185]"
Robert Downey Jr_44.jpg,Robert Downey Jr,"[-2.257021903991699, -1.446349024772644, -0.08433021605014801, 1.55234694480896, 1.7114328145980835, -1.9860057830810547, -0.4509780704975128, 1.452316403388977, -1.1628745794296265, 2.587080478668213, 0.40194541215896606, -1.0061761140823364, 0.056199558079242706, -0.916374683380127, -1.0173900127410889, 1.799407958984375, 1.3497371673583984, -0.7327792644500732, -1.9150198698043823, 0.17819975316524506, 1.391309142112732, 0.11038774251937866, 0.43136003613471985, 0.8498193621635437, -0.7904610633850098, -1.165804147720337, 0.4833812415599823, 0.37954115867614746, 0.2707732319831848, -0.07791024446487427, 0.7777894735336304, -0.7170664668083191, 1.7550996541976929, -1.8093345165252686, 1.8809009790420532, -0.20716319978237152, 0.4276885986328125, -0.9381298422813416, -0.6645689606666565, -0.10196337103843689, -1.1550263166427612, 0.4615767300128937, -0.3007637560367584, 1.2345364093780518, 0.16769225895404816, -1.4101901054382324, 0.7400844693183899, 0.7587016820907593, -0.2593497037887573, 0.8232556581497192, -0.40651214122772217, 1.5687369108200073, -0.968856930732727, -0.26097217202186584, 0.10455812513828278, 0.3883011043071747, 0.49280089139938354, -1.5956799983978271, -1.1338039636611938, 1.3883874416351318, 0.555008590221405, -0.1447756439447403, -0.6932197213172913, -1.041204810142517, -0.9400501847267151, 1.3925565481185913, 0.14406472444534302, 3.2614519596099854, 0.25412416458129883, 0.8584378957748413, -1.2460122108459473, 0.4605315625667572, -0.5536170601844788, -0.7718068957328796, 2.5337934494018555, 0.6910409331321716, 0.892457127571106, 0.16251999139785767, -0.881500244140625, -0.21299713850021362, -1.9459445476531982, 0.7004035711288452, -0.01669926755130291, -0.3200179636478424, 1.0915127992630005, 1.1595574617385864, -1.4254653453826904, -1.1830904483795166, 0.4414329528808594, 0.8490606546401978, -0.698448657989502, 1.70845365524292, 0.8412425518035889, 1.6048146486282349, 0.2860339283943176, -0.2627696692943573, -0.36980536580085754, 1.0423548221588135, -1.1956477165222168, -0.060798853635787964, 1.1296762228012085, 0.6306394338607788, -1.217373251914978, -1.9101688861846924, 1.5985909700393677, -1.716808557510376, 0.1691916584968567, 0.26791906356811523, -0.4015374779701233, 1.7001055479049683, -0.8829278349876404, 1.4888983964920044, 1.4277688264846802, -0.8521143198013306, -1.9012925624847412, -0.09455771744251251, 0.4129806458950043, -1.1012792587280273, -1.8755896091461182, -0.3436982333660126, 1.9065332412719727, -1.5565764904022217, -1.283806324005127, -0.67498779296875, 1.3849976062774658, -1.783017635345459, -0.9283090233802795, 0.8429262042045593]"
Robert Downey Jr_45.jpg,Robert Downey Jr,"[-3.211124897003174, -1.1495386362075806, 0.08034823089838028, 0.8855779767036438, 2.0895731449127197, -1.37457275390625, -0.1731240153312683, 0.9091548323631287, -0.09115980565547943, 1.4264929294586182, 1.8059935569763184, -1.1270183324813843, -0.16875898838043213, -0.9223575592041016, -0.024540111422538757, 1.098089337348938, 0.23204080760478973, -1.4820221662521362, -0.15625730156898499, -1.0636224746704102, 1.5939193964004517, -1.1271511316299438, 0.22329533100128174, 0.5831772089004517, 0.21846210956573486, -1.834948182106018, 1.2330632209777832, 1.0928783416748047, 0.41220033168792725, 0.45569977164268494, -1.5965365171432495, 0.35699227452278137, 0.052474796772003174, -0.4075561463832855, 0.3531493544578552, -0.3362100124359131, 0.4341973066329956, 0.06020347401499748, -0.25227460265159607, -1.553511142730713, 0.18753232061862946, 0.20006531476974487, -0.8097376823425293, 2.1818742752075195, -1.5907458066940308, -0.4425452947616577, -0.3288297951221466, -0.738791823387146, -0.18730118870735168, 1.1957738399505615, -0.9449504017829895, 2.129275321960449, -0.5818845629692078, 0.6286996603012085, -0.6258271932601929, 0.21979184448719025, 0.7778093218803406, -1.890760898590088, -0.8424661755561829, 0.817524790763855, -0.18618807196617126, 1.0641177892684937, -0.9547122716903687, -0.9415713548660278, -0.3289056420326233, 1.4427648782730103, -0.5634180903434753, 1.7715481519699097, -1.4544914960861206, 0.5330370664596558, -1.3703190088272095, -0.2812424898147583, -0.15982455015182495, -0.5633420944213867, 1.1974232196807861, 1.9930219650268555, 0.925060510635376, 1.0539721250534058, -1.7353652715682983, 0.910680890083313, -1.6421030759811401, 1.566382884979248, -0.807420551776886, -0.8914526700973511, 0.8547435998916626, 0.9802035093307495, -0.37456297874450684, 0.4111413359642029, -1.1307321786880493, 0.7598978281021118, 1.5094636678695679, 1.458411455154419, 0.9867273569107056, 0.5331548452377319, 0.6815179586410522, 0.41279250383377075, -0.4183610677719116, 0.011995898559689522, -2.092947244644165, -0.8114136457443237, -0.3880075216293335, -1.0920161008834839, -0.34088099002838135, -1.8957083225250244, 1.9106640815734863, -0.9428976774215698, 0.7831041216850281, 0.2451215535402298, 1.4356800317764282, 1.515031337738037, -0.15025341510772705, -1.851487159729004, 0.8392205238342285, -0.16817326843738556, -1.2936222553253174, -0.6860271692276001, 0.8124837875366211, -0.343801349401474, -0.7283687591552734, 0.7267980575561523, 0.684764564037323, -0.44144320487976074, -0.1516619473695755, 0.004722215235233307, 2.134107828140259, -1.0694535970687866, 0.4164803624153137, 1.3902066946029663]"
Robert Downey Jr_46.jpg,Robert Downey Jr,"[-1.8646793365478516, -0.45189544558525085, -0.8032494783401489, 0.7111440300941467, -0.4235824644565582, -1.2764390707015991, -2.157977819442749, 1.909061312675476, -1.379622459411621, 1.130530595779419, 1.1824357509613037, -0.42351263761520386, 0.07701364159584045, -0.09387460350990295, -0.4475395381450653, 2.107222318649292, 1.9715012311935425, -1.2377885580062866, -1.3495184183120728, 0.918563187122345, 0.7122294902801514, -0.04907023906707764, 1.5236307382583618, -0.47141608595848083, -1.9891700744628906, -1.2442442178726196, -0.2138403356075287, 1.2715554237365723, -0.2689799666404724, -0.03942903131246567, -0.6898636221885681, -0.7021744251251221, 0.8109682202339172, -0.4624578058719635, 1.554377555847168, 0.6348187327384949, 1.2769302129745483, -0.19976750016212463, -0.1687469184398651, 1.1197783946990967, -1.9559351205825806, 0.176954984664917, -0.1619042456150055, 0.47423338890075684, 0.827609121799469, -1.066970944404602, 0.08516708016395569, 0.9111500978469849, 1.2777440547943115, 0.06347578018903732, 0.052679140120744705, 1.0405210256576538, -1.2578710317611694, 0.6225646138191223, -0.6267930865287781, 0.04083801433444023, -0.45481398701667786, 0.33957159519195557, -0.6474284529685974, -0.07592220604419708, -0.13067978620529175, 1.5289124250411987, -0.7842462658882141, -0.1611827313899994, -0.9498492479324341, 1.3689208030700684, 0.6239045858383179, 2.233858346939087, -0.9877771139144897, 0.720626711845398, -0.8820102214813232, 0.5974260568618774, 1.3402671813964844, -1.0570430755615234, 2.4408605098724365, 1.203178882598877, 0.7353421449661255, 0.5563635230064392, -1.1686731576919556, -0.9388603568077087, -1.7811460494995117, 0.38525280356407166, -1.093000888824463, -0.24820511043071747, -0.5029863119125366, 0.3191545903682709, -2.579601287841797, -0.8752269744873047, -0.2940566837787628, -0.8426332473754883, 1.260873556137085, 0.6085594892501831, 0.6347492337226868, 0.08158643543720245, -0.05494590103626251, 0.5457741618156433, 0.5330452919006348, 0.9542869329452515, -1.6372616291046143, -0.09201330691576004, 1.1202901601791382, 0.14258137345314026, -1.3380292654037476, -0.2593134343624115, 1.4953171014785767, -0.6236331462860107, 1.4157779216766357, -0.454887717962265, 0.08978885412216187, 2.319814443588257, -0.16979315876960754, 0.5815447568893433, 0.8909598588943481, -0.15707708895206451, -1.3938103914260864, -0.37131959199905396, -0.23862995207309723, -1.5453062057495117, -1.6990649700164795, -0.949601948261261, 0.07783596962690353, -1.5397658348083496, -0.30211490392684937, -1.385443925857544, 1.7038379907608032, -2.1262261867523193, 0.46130484342575073, 0.514349102973938]"
Robert Downey Jr_47.jpg,Robert Downey Jr,"[-1.5196624994277954, 0.33937305212020874, -1.1607593297958374, -1.7428157329559326, 1.334311842918396, -0.18844561278820038, -2.4457449913024902, 1.7343608140945435, 0.1726531982421875, 0.5006881356239319, 1.7634344100952148, 0.25689148902893066, -1.384788990020752, -0.46401453018188477, 1.8213720321655273, 1.5373164415359497, 0.5821970701217651, 0.22616706788539886, -0.4077743887901306, 1.2285057306289673, 1.453199028968811, -0.8253113627433777, 0.781298041343689, -0.7534555792808533, -0.6845425963401794, 0.39860984683036804, -0.4846975803375244, 0.6868305802345276, -0.9370094537734985, -0.5820366144180298, -1.5338504314422607, -0.2490788847208023, 0.3375672698020935, -0.12230321019887924, 2.7344417572021484, 1.4497720003128052, -0.10411858558654785, -0.48653095960617065, 0.3843972086906433, 1.065871000289917, -1.1728345155715942, -1.0472551584243774, -1.648138403892517, 0.31269100308418274, -0.011703656986355782, -2.1344213485717773, -0.8935540318489075, 0.036931611597537994, 2.115000009536743, -0.7347700595855713, -0.2118760496377945, 1.4529447555541992, -0.8329667448997498, -1.453485131263733, 0.8685945868492126, -0.631068766117096, 0.23352088034152985, -0.061570122838020325, -0.44710278511047363, 0.8687502145767212, 1.7147433757781982, 0.89682537317276, -0.780333399772644, -0.45989668369293213, -0.4290992319583893, 0.729929506778717, 0.4041256606578827, 1.237270712852478, 1.5489486455917358, 0.7634361982345581, 0.1532290130853653, -0.9077802896499634, -0.3176720440387726, -0.4399922490119934, 3.5001909732818604, 0.2641746997833252, 1.3801310062408447, -0.06304331123828888, -1.8750625848770142, 0.3129258155822754, -1.8333019018173218, -0.031575582921504974, -0.7198870778083801, 0.19834913313388824, 0.6939492225646973, 0.8217813968658447, -2.573276996612549, -0.7866936326026917, 0.3889135718345642, -0.7346122860908508, -0.2763182520866394, -0.30388909578323364, 0.08161506056785583, 0.07910972833633423, -0.6183978319168091, 0.16470155119895935, -0.9700363278388977, 0.5446892976760864, -2.19067120552063, 0.8502296805381775, 0.42857950925827026, -0.2552701234817505, -2.0613794326782227, -0.3285212814807892, 1.3721460103988647, -1.0809316635131836, 2.0901267528533936, -1.2191290855407715, 0.3223559856414795, 2.839061737060547, -0.014048952609300613, 0.9551746845245361, -0.1301821917295456, -0.9537455439567566, 0.29222750663757324, 0.1768350750207901, 0.11151769757270813, -0.4766395688056946, -0.03709583729505539, 0.3177136182785034, 1.092096209526062, 0.04748721420764923, -0.23151527345180511, -1.7363609075546265, 0.36907297372817993, -1.8435814380645752, -0.11568602174520493, 1.4253031015396118]"
